Tissue,PMP,Total_Count,Total_Tissue_Count,VRF
cfDNA,r:13669:13691:13806:`110,0,3962133,0.0
cfDNA,r:13669:13691:13806:`111,0,3962133,0.0
cfDNA,r:13669:13691:13808:`000,177,3962133,4.467290724465837e-05
cfDNA,r:13669:13691:13808:`001,0,3962133,0.0
cfDNA,r:13669:13691:13808:`010,0,3962133,0.0
cfDNA,r:13669:13691:13808:`011,0,3962133,0.0
cfDNA,r:13669:13691:13808:`100,0,3962133,0.0
cfDNA,r:13669:13691:13808:`101,0,3962133,0.0
cfDNA,r:13669:13691:13808:`110,0,3962133,0.0
cfDNA,r:13669:13691:13808:`111,0,3962133,0.0
cfDNA,r:13669:13691:13811:`000,110,3962133,2.7762823711369607e-05
cfDNA,r:13669:13691:13811:`001,0,3962133,0.0
cfDNA,r:13669:13691:13811:`010,0,3962133,0.0
cfDNA,r:13669:13691:13811:`011,0,3962133,0.0
cfDNA,r:13669:13691:13811:`100,0,3962133,0.0
cfDNA,r:13669:13691:13811:`101,0,3962133,0.0
cfDNA,r:13669:13691:13811:`110,0,3962133,0.0
cfDNA,r:13669:13691:13811:`111,0,3962133,0.0
cfDNA,r:13669:13701:13707:`000,4350,3962133,0.0010978934831314346
cfDNA,r:13669:13701:13707:`001,41,3962133,1.0347961565146854e-05
cfDNA,r:13669:13701:13707:`010,83,3962133,2.0948312436760705e-05
cfDNA,r:13669:13701:13707:`011,0,3962133,0.0
cfDNA,r:13669:13701:13707:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13701:13707:`101,0,3962133,0.0
cfDNA,r:13669:13701:13707:`110,0,3962133,0.0
cfDNA,r:13669:13701:13707:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13709:`000,4329,3962133,0.0010925933076956277
cfDNA,r:13669:13701:13709:`001,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13701:13709:`010,83,3962133,2.0948312436760705e-05
cfDNA,r:13669:13701:13709:`011,0,3962133,0.0
cfDNA,r:13669:13701:13709:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13701:13709:`101,0,3962133,0.0
cfDNA,r:13669:13701:13709:`110,0,3962133,0.0
cfDNA,r:13669:13701:13709:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13713:`000,4033,3962133,0.0010178860729813967
cfDNA,r:13669:13701:13713:`001,73,3962133,1.842441937209074e-05
cfDNA,r:13669:13701:13713:`010,83,3962133,2.0948312436760705e-05
cfDNA,r:13669:13701:13713:`011,0,3962133,0.0
cfDNA,r:13669:13701:13713:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13701:13713:`101,0,3962133,0.0
cfDNA,r:13669:13701:13713:`110,0,3962133,0.0
cfDNA,r:13669:13701:13713:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13718:`000,3951,3962133,0.000997190149851103
cfDNA,r:13669:13701:13718:`001,88,3962133,2.2210258969095685e-05
cfDNA,r:13669:13701:13718:`010,73,3962133,1.842441937209074e-05
cfDNA,r:13669:13701:13718:`011,0,3962133,0.0
cfDNA,r:13669:13701:13718:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13701:13718:`101,0,3962133,0.0
cfDNA,r:13669:13701:13718:`110,0,3962133,0.0
cfDNA,r:13669:13701:13718:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13724:`000,3878,3962133,0.0009787657304790123
cfDNA,r:13669:13701:13724:`001,13,3962133,3.2810609840709536e-06
cfDNA,r:13669:13701:13724:`010,74,3962133,1.8676808678557737e-05
cfDNA,r:13669:13701:13724:`011,0,3962133,0.0
cfDNA,r:13669:13701:13724:`100,135,3962133,3.407255637304452e-05
cfDNA,r:13669:13701:13724:`101,0,3962133,0.0
cfDNA,r:13669:13701:13724:`110,0,3962133,0.0
cfDNA,r:13669:13701:13724:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13742:`000,3148,3962133,0.0007945215367581048
cfDNA,r:13669:13701:13742:`001,0,3962133,0.0
cfDNA,r:13669:13701:13742:`010,74,3962133,1.8676808678557737e-05
cfDNA,r:13669:13701:13742:`011,0,3962133,0.0
cfDNA,r:13669:13701:13742:`100,119,3962133,3.0034327469572578e-05
cfDNA,r:13669:13701:13742:`101,0,3962133,0.0
cfDNA,r:13669:13701:13742:`110,0,3962133,0.0
cfDNA,r:13669:13701:13742:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13760:`000,2200,3962133,0.0005552564742273921
cfDNA,r:13669:13701:13760:`001,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13760:`010,74,3962133,1.8676808678557737e-05
cfDNA,r:13669:13701:13760:`011,0,3962133,0.0
cfDNA,r:13669:13701:13760:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13701:13760:`101,0,3962133,0.0
cfDNA,r:13669:13701:13760:`110,0,3962133,0.0
cfDNA,r:13669:13701:13760:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13771:`000,1717,3962133,0.0004333524392038329
cfDNA,r:13669:13701:13771:`001,5,3962133,1.2619465323349822e-06
cfDNA,r:13669:13701:13771:`010,73,3962133,1.842441937209074e-05
cfDNA,r:13669:13701:13771:`011,0,3962133,0.0
cfDNA,r:13669:13701:13771:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13701:13771:`101,0,3962133,0.0
cfDNA,r:13669:13701:13771:`110,0,3962133,0.0
cfDNA,r:13669:13701:13771:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13701:13784:`000,1190,3962133,0.00030034327469572575
cfDNA,r:13669:13701:13784:`001,0,3962133,0.0
cfDNA,r:13669:13701:13784:`010,28,3962133,7.0669005810759004e-06
cfDNA,r:13669:13701:13784:`011,0,3962133,0.0
cfDNA,r:13669:13701:13784:`100,94,3962133,2.3724594807897664e-05
cfDNA,r:13669:13701:13784:`101,0,3962133,0.0
cfDNA,r:13669:13701:13784:`110,0,3962133,0.0
cfDNA,r:13669:13701:13784:`111,0,3962133,0.0
cfDNA,r:13669:13701:13794:`000,580,3962133,0.00014638579775085793
cfDNA,r:13669:13701:13794:`001,0,3962133,0.0
cfDNA,r:13669:13701:13794:`010,0,3962133,0.0
cfDNA,r:13669:13701:13794:`011,0,3962133,0.0
cfDNA,r:13669:13701:13794:`100,84,3962133,2.1200701743227702e-05
cfDNA,r:13669:13701:13794:`101,0,3962133,0.0
cfDNA,r:13669:13701:13794:`110,0,3962133,0.0
cfDNA,r:13669:13701:13794:`111,0,3962133,0.0
cfDNA,r:13669:13701:13804:`000,413,3962133,0.00010423678357086954
cfDNA,r:13669:13701:13804:`001,0,3962133,0.0
cfDNA,r:13669:13701:13804:`010,0,3962133,0.0
cfDNA,r:13669:13701:13804:`011,0,3962133,0.0
cfDNA,r:13669:13701:13804:`100,64,3962133,1.6152915613887772e-05
cfDNA,r:13669:13701:13804:`101,0,3962133,0.0
cfDNA,r:13669:13701:13804:`110,0,3962133,0.0
cfDNA,r:13669:13701:13804:`111,0,3962133,0.0
cfDNA,r:13669:13701:13806:`000,310,3962133,7.82406850047689e-05
cfDNA,r:13669:13701:13806:`001,0,3962133,0.0
cfDNA,r:13669:13701:13806:`010,0,3962133,0.0
cfDNA,r:13669:13701:13806:`011,0,3962133,0.0
cfDNA,r:13669:13701:13806:`100,40,3962133,1.0095572258679858e-05
cfDNA,r:13669:13701:13806:`101,0,3962133,0.0
cfDNA,r:13669:13701:13806:`110,0,3962133,0.0
cfDNA,r:13669:13701:13806:`111,0,3962133,0.0
cfDNA,r:13669:13701:13808:`000,177,3962133,4.467290724465837e-05
cfDNA,r:13669:13701:13808:`001,0,3962133,0.0
cfDNA,r:13669:13701:13808:`010,0,3962133,0.0
cfDNA,r:13669:13701:13808:`011,0,3962133,0.0
cfDNA,r:13669:13701:13808:`100,0,3962133,0.0
cfDNA,r:13669:13701:13808:`101,0,3962133,0.0
cfDNA,r:13669:13701:13808:`110,0,3962133,0.0
cfDNA,r:13669:13701:13808:`111,0,3962133,0.0
cfDNA,r:13669:13701:13811:`000,110,3962133,2.7762823711369607e-05
cfDNA,r:13669:13701:13811:`001,0,3962133,0.0
cfDNA,r:13669:13701:13811:`010,0,3962133,0.0
cfDNA,r:13669:13701:13811:`011,0,3962133,0.0
cfDNA,r:13669:13701:13811:`100,0,3962133,0.0
cfDNA,r:13669:13701:13811:`101,0,3962133,0.0
cfDNA,r:13669:13701:13811:`110,0,3962133,0.0
cfDNA,r:13669:13701:13811:`111,0,3962133,0.0
cfDNA,r:13669:13707:13709:`000,4369,3962133,0.0011026888799543074
cfDNA,r:13669:13707:13709:`001,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13707:13709:`010,41,3962133,1.0347961565146854e-05
cfDNA,r:13669:13707:13709:`011,0,3962133,0.0
cfDNA,r:13669:13707:13709:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13707:13709:`101,0,3962133,0.0
cfDNA,r:13669:13707:13709:`110,0,3962133,0.0
cfDNA,r:13669:13707:13709:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13713:`000,4074,3962133,0.0010282340345465434
cfDNA,r:13669:13707:13713:`001,72,3962133,1.8172030065623742e-05
cfDNA,r:13669:13707:13713:`010,41,3962133,1.0347961565146854e-05
cfDNA,r:13669:13707:13713:`011,0,3962133,0.0
cfDNA,r:13669:13707:13713:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13707:13713:`101,0,3962133,0.0
cfDNA,r:13669:13707:13713:`110,0,3962133,0.0
cfDNA,r:13669:13707:13713:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13718:`000,3981,3962133,0.0010047618290451128
cfDNA,r:13669:13707:13718:`001,88,3962133,2.2210258969095685e-05
cfDNA,r:13669:13707:13718:`010,41,3962133,1.0347961565146854e-05
cfDNA,r:13669:13707:13718:`011,0,3962133,0.0
cfDNA,r:13669:13707:13718:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13707:13718:`101,0,3962133,0.0
cfDNA,r:13669:13707:13718:`110,0,3962133,0.0
cfDNA,r:13669:13707:13718:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13724:`000,3910,3962133,0.000986842188285956
cfDNA,r:13669:13707:13724:`001,13,3962133,3.2810609840709536e-06
cfDNA,r:13669:13707:13724:`010,40,3962133,1.0095572258679858e-05
cfDNA,r:13669:13707:13724:`011,0,3962133,0.0
cfDNA,r:13669:13707:13724:`100,135,3962133,3.407255637304452e-05
cfDNA,r:13669:13707:13724:`101,0,3962133,0.0
cfDNA,r:13669:13707:13724:`110,0,3962133,0.0
cfDNA,r:13669:13707:13724:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13742:`000,3204,3962133,0.0008086553379202566
cfDNA,r:13669:13707:13742:`001,0,3962133,0.0
cfDNA,r:13669:13707:13742:`010,17,3962133,4.29061820993894e-06
cfDNA,r:13669:13707:13742:`011,0,3962133,0.0
cfDNA,r:13669:13707:13742:`100,119,3962133,3.0034327469572578e-05
cfDNA,r:13669:13707:13742:`101,0,3962133,0.0
cfDNA,r:13669:13707:13742:`110,0,3962133,0.0
cfDNA,r:13669:13707:13742:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13760:`000,2256,3962133,0.000569390275389544
cfDNA,r:13669:13707:13760:`001,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13760:`010,17,3962133,4.29061820993894e-06
cfDNA,r:13669:13707:13760:`011,0,3962133,0.0
cfDNA,r:13669:13707:13760:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13707:13760:`101,0,3962133,0.0
cfDNA,r:13669:13707:13760:`110,0,3962133,0.0
cfDNA,r:13669:13707:13760:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13771:`000,1789,3962133,0.00045152446926945665
cfDNA,r:13669:13707:13771:`001,5,3962133,1.2619465323349822e-06
cfDNA,r:13669:13707:13771:`010,1,3962133,2.5238930646699644e-07
cfDNA,r:13669:13707:13771:`011,0,3962133,0.0
cfDNA,r:13669:13707:13771:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13707:13771:`101,0,3962133,0.0
cfDNA,r:13669:13707:13771:`110,0,3962133,0.0
cfDNA,r:13669:13707:13771:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13707:13784:`000,1217,3962133,0.0003071577859703347
cfDNA,r:13669:13707:13784:`001,0,3962133,0.0
cfDNA,r:13669:13707:13784:`010,1,3962133,2.5238930646699644e-07
cfDNA,r:13669:13707:13784:`011,0,3962133,0.0
cfDNA,r:13669:13707:13784:`100,94,3962133,2.3724594807897664e-05
cfDNA,r:13669:13707:13784:`101,0,3962133,0.0
cfDNA,r:13669:13707:13784:`110,0,3962133,0.0
cfDNA,r:13669:13707:13784:`111,0,3962133,0.0
cfDNA,r:13669:13707:13794:`000,579,3962133,0.00014613340844439094
cfDNA,r:13669:13707:13794:`001,0,3962133,0.0
cfDNA,r:13669:13707:13794:`010,1,3962133,2.5238930646699644e-07
cfDNA,r:13669:13707:13794:`011,0,3962133,0.0
cfDNA,r:13669:13707:13794:`100,84,3962133,2.1200701743227702e-05
cfDNA,r:13669:13707:13794:`101,0,3962133,0.0
cfDNA,r:13669:13707:13794:`110,0,3962133,0.0
cfDNA,r:13669:13707:13794:`111,0,3962133,0.0
cfDNA,r:13669:13707:13804:`000,412,3962133,0.00010398439426440254
cfDNA,r:13669:13707:13804:`001,0,3962133,0.0
cfDNA,r:13669:13707:13804:`010,1,3962133,2.5238930646699644e-07
cfDNA,r:13669:13707:13804:`011,0,3962133,0.0
cfDNA,r:13669:13707:13804:`100,64,3962133,1.6152915613887772e-05
cfDNA,r:13669:13707:13804:`101,0,3962133,0.0
cfDNA,r:13669:13707:13804:`110,0,3962133,0.0
cfDNA,r:13669:13707:13804:`111,0,3962133,0.0
cfDNA,r:13669:13707:13806:`000,310,3962133,7.82406850047689e-05
cfDNA,r:13669:13707:13806:`001,0,3962133,0.0
cfDNA,r:13669:13707:13806:`010,0,3962133,0.0
cfDNA,r:13669:13707:13806:`011,0,3962133,0.0
cfDNA,r:13669:13707:13806:`100,40,3962133,1.0095572258679858e-05
cfDNA,r:13669:13707:13806:`101,0,3962133,0.0
cfDNA,r:13669:13707:13806:`110,0,3962133,0.0
cfDNA,r:13669:13707:13806:`111,0,3962133,0.0
cfDNA,r:13669:13707:13808:`000,177,3962133,4.467290724465837e-05
cfDNA,r:13669:13707:13808:`001,0,3962133,0.0
cfDNA,r:13669:13707:13808:`010,0,3962133,0.0
cfDNA,r:13669:13707:13808:`011,0,3962133,0.0
cfDNA,r:13669:13707:13808:`100,0,3962133,0.0
cfDNA,r:13669:13707:13808:`101,0,3962133,0.0
cfDNA,r:13669:13707:13808:`110,0,3962133,0.0
cfDNA,r:13669:13707:13808:`111,0,3962133,0.0
cfDNA,r:13669:13707:13811:`000,110,3962133,2.7762823711369607e-05
cfDNA,r:13669:13707:13811:`001,0,3962133,0.0
cfDNA,r:13669:13707:13811:`010,0,3962133,0.0
cfDNA,r:13669:13707:13811:`011,0,3962133,0.0
cfDNA,r:13669:13707:13811:`100,0,3962133,0.0
cfDNA,r:13669:13707:13811:`101,0,3962133,0.0
cfDNA,r:13669:13707:13811:`110,0,3962133,0.0
cfDNA,r:13669:13707:13811:`111,0,3962133,0.0
cfDNA,r:13669:13709:13713:`000,4075,3962133,0.0010284864238530105
cfDNA,r:13669:13709:13713:`001,73,3962133,1.842441937209074e-05
cfDNA,r:13669:13709:13713:`010,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13709:13713:`011,0,3962133,0.0
cfDNA,r:13669:13709:13713:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13709:13713:`101,0,3962133,0.0
cfDNA,r:13669:13709:13713:`110,0,3962133,0.0
cfDNA,r:13669:13709:13713:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13718:`000,3983,3962133,0.0010052666076580468
cfDNA,r:13669:13709:13718:`001,88,3962133,2.2210258969095685e-05
cfDNA,r:13669:13709:13718:`010,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13709:13718:`011,0,3962133,0.0
cfDNA,r:13669:13709:13718:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13709:13718:`101,0,3962133,0.0
cfDNA,r:13669:13709:13718:`110,0,3962133,0.0
cfDNA,r:13669:13709:13718:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13724:`000,3911,3962133,0.000987094577592423
cfDNA,r:13669:13709:13724:`001,13,3962133,3.2810609840709536e-06
cfDNA,r:13669:13709:13724:`010,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13709:13724:`011,0,3962133,0.0
cfDNA,r:13669:13709:13724:`100,135,3962133,3.407255637304452e-05
cfDNA,r:13669:13709:13724:`101,0,3962133,0.0
cfDNA,r:13669:13709:13724:`110,0,3962133,0.0
cfDNA,r:13669:13709:13724:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13742:`000,3181,3962133,0.0008028503838715157
cfDNA,r:13669:13709:13742:`001,0,3962133,0.0
cfDNA,r:13669:13709:13742:`010,42,3962133,1.0600350871613851e-05
cfDNA,r:13669:13709:13742:`011,0,3962133,0.0
cfDNA,r:13669:13709:13742:`100,119,3962133,3.0034327469572578e-05
cfDNA,r:13669:13709:13742:`101,0,3962133,0.0
cfDNA,r:13669:13709:13742:`110,0,3962133,0.0
cfDNA,r:13669:13709:13742:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13760:`000,2253,3962133,0.000568633107470143
cfDNA,r:13669:13709:13760:`001,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13760:`010,21,3962133,5.3001754358069255e-06
cfDNA,r:13669:13709:13760:`011,0,3962133,0.0
cfDNA,r:13669:13709:13760:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13709:13760:`101,0,3962133,0.0
cfDNA,r:13669:13709:13760:`110,0,3962133,0.0
cfDNA,r:13669:13709:13760:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13771:`000,1769,3962133,0.0004464766831401167
cfDNA,r:13669:13709:13771:`001,5,3962133,1.2619465323349822e-06
cfDNA,r:13669:13709:13771:`010,21,3962133,5.3001754358069255e-06
cfDNA,r:13669:13709:13771:`011,0,3962133,0.0
cfDNA,r:13669:13709:13771:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13709:13771:`101,0,3962133,0.0
cfDNA,r:13669:13709:13771:`110,0,3962133,0.0
cfDNA,r:13669:13709:13771:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13709:13784:`000,1218,3962133,0.0003074101752768017
cfDNA,r:13669:13709:13784:`001,0,3962133,0.0
cfDNA,r:13669:13709:13784:`010,0,3962133,0.0
cfDNA,r:13669:13709:13784:`011,0,3962133,0.0
cfDNA,r:13669:13709:13784:`100,94,3962133,2.3724594807897664e-05
cfDNA,r:13669:13709:13784:`101,0,3962133,0.0
cfDNA,r:13669:13709:13784:`110,0,3962133,0.0
cfDNA,r:13669:13709:13784:`111,0,3962133,0.0
cfDNA,r:13669:13709:13794:`000,580,3962133,0.00014638579775085793
cfDNA,r:13669:13709:13794:`001,0,3962133,0.0
cfDNA,r:13669:13709:13794:`010,0,3962133,0.0
cfDNA,r:13669:13709:13794:`011,0,3962133,0.0
cfDNA,r:13669:13709:13794:`100,84,3962133,2.1200701743227702e-05
cfDNA,r:13669:13709:13794:`101,0,3962133,0.0
cfDNA,r:13669:13709:13794:`110,0,3962133,0.0
cfDNA,r:13669:13709:13794:`111,0,3962133,0.0
cfDNA,r:13669:13709:13804:`000,413,3962133,0.00010423678357086954
cfDNA,r:13669:13709:13804:`001,0,3962133,0.0
cfDNA,r:13669:13709:13804:`010,0,3962133,0.0
cfDNA,r:13669:13709:13804:`011,0,3962133,0.0
cfDNA,r:13669:13709:13804:`100,64,3962133,1.6152915613887772e-05
cfDNA,r:13669:13709:13804:`101,0,3962133,0.0
cfDNA,r:13669:13709:13804:`110,0,3962133,0.0
cfDNA,r:13669:13709:13804:`111,0,3962133,0.0
cfDNA,r:13669:13709:13806:`000,310,3962133,7.82406850047689e-05
cfDNA,r:13669:13709:13806:`001,0,3962133,0.0
cfDNA,r:13669:13709:13806:`010,0,3962133,0.0
cfDNA,r:13669:13709:13806:`011,0,3962133,0.0
cfDNA,r:13669:13709:13806:`100,40,3962133,1.0095572258679858e-05
cfDNA,r:13669:13709:13806:`101,0,3962133,0.0
cfDNA,r:13669:13709:13806:`110,0,3962133,0.0
cfDNA,r:13669:13709:13806:`111,0,3962133,0.0
cfDNA,r:13669:13709:13808:`000,177,3962133,4.467290724465837e-05
cfDNA,r:13669:13709:13808:`001,0,3962133,0.0
cfDNA,r:13669:13709:13808:`010,0,3962133,0.0
cfDNA,r:13669:13709:13808:`011,0,3962133,0.0
cfDNA,r:13669:13709:13808:`100,0,3962133,0.0
cfDNA,r:13669:13709:13808:`101,0,3962133,0.0
cfDNA,r:13669:13709:13808:`110,0,3962133,0.0
cfDNA,r:13669:13709:13808:`111,0,3962133,0.0
cfDNA,r:13669:13709:13811:`000,110,3962133,2.7762823711369607e-05
cfDNA,r:13669:13709:13811:`001,0,3962133,0.0
cfDNA,r:13669:13709:13811:`010,0,3962133,0.0
cfDNA,r:13669:13709:13811:`011,0,3962133,0.0
cfDNA,r:13669:13709:13811:`100,0,3962133,0.0
cfDNA,r:13669:13709:13811:`101,0,3962133,0.0
cfDNA,r:13669:13709:13811:`110,0,3962133,0.0
cfDNA,r:13669:13709:13811:`111,0,3962133,0.0
cfDNA,r:13669:13713:13718:`000,3948,3962133,0.000996432981931702
cfDNA,r:13669:13713:13718:`001,88,3962133,2.2210258969095685e-05
cfDNA,r:13669:13713:13718:`010,73,3962133,1.842441937209074e-05
cfDNA,r:13669:13713:13718:`011,0,3962133,0.0
cfDNA,r:13669:13713:13718:`100,149,3962133,3.760600666358247e-05
cfDNA,r:13669:13713:13718:`101,0,3962133,0.0
cfDNA,r:13669:13713:13718:`110,0,3962133,0.0
cfDNA,r:13669:13713:13718:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13724:`000,3879,3962133,0.0009790181197854792
cfDNA,r:13669:13713:13724:`001,13,3962133,3.2810609840709536e-06
cfDNA,r:13669:13713:13724:`010,71,3962133,1.7919640759156748e-05
cfDNA,r:13669:13713:13724:`011,0,3962133,0.0
cfDNA,r:13669:13713:13724:`100,135,3962133,3.407255637304452e-05
cfDNA,r:13669:13713:13724:`101,0,3962133,0.0
cfDNA,r:13669:13713:13724:`110,0,3962133,0.0
cfDNA,r:13669:13713:13724:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13742:`000,3155,3962133,0.0007962882619033738
cfDNA,r:13669:13713:13742:`001,0,3962133,0.0
cfDNA,r:13669:13713:13742:`010,65,3962133,1.640530492035477e-05
cfDNA,r:13669:13713:13742:`011,0,3962133,0.0
cfDNA,r:13669:13713:13742:`100,119,3962133,3.0034327469572578e-05
cfDNA,r:13669:13713:13742:`101,0,3962133,0.0
cfDNA,r:13669:13713:13742:`110,0,3962133,0.0
cfDNA,r:13669:13713:13742:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13760:`000,2239,3962133,0.000565099657179605
cfDNA,r:13669:13713:13760:`001,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13760:`010,33,3962133,8.328847113410882e-06
cfDNA,r:13669:13713:13760:`011,0,3962133,0.0
cfDNA,r:13669:13713:13760:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13713:13760:`101,0,3962133,0.0
cfDNA,r:13669:13713:13760:`110,0,3962133,0.0
cfDNA,r:13669:13713:13760:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13771:`000,1789,3962133,0.00045152446926945665
cfDNA,r:13669:13713:13771:`001,5,3962133,1.2619465323349822e-06
cfDNA,r:13669:13713:13771:`010,0,3962133,0.0
cfDNA,r:13669:13713:13771:`011,0,3962133,0.0
cfDNA,r:13669:13713:13771:`100,101,3962133,2.549131995316664e-05
cfDNA,r:13669:13713:13771:`101,0,3962133,0.0
cfDNA,r:13669:13713:13771:`110,0,3962133,0.0
cfDNA,r:13669:13713:13771:`111,16,3962133,4.038228903471943e-06
cfDNA,r:13669:13713:13784:`000,1218,3962133,0.0003074101752768017
cfDNA,r:13669:13713:13784:`001,0,3962133,0.0
cfDNA,r:13669:13713:13784:`010,0,3962133,0.0
cfDNA,r:13669:13713:13784:`011,0,3962133,0.0
cfDNA,r:13669:13713:13784:`100,94,3962133,2.3724594807897664e-05
cfDNA,r:13669:13713:13784:`101,0,3962133,0.0
cfDNA,r:13669:13713:13784:`110,0,3962133,0.0
cfDNA,r:13669:13713:13784:`111,0,3962133,0.0
cfDNA,r:13669:13713:13794:`000,580,3962133,0.00014638579775085793
cfDNA,r:13669:13713:13794:`001,0,3962133,0.0
cfDNA,r:13669:13713:13794:`010,0,3962133,0.0
cfDNA,r:13669:13713:13794:`011,0,3962133,0.0
cfDNA,r:13669:13713:13794:`100,84,3962133,2.1200701743227702e-05
cfDNA,r:13669:13713:13794:`101,0,3962133,0.0
cfDNA,r:13669:13713:13794:`110,0,3962133,0.0
cfDNA,r:13669:13713:13794:`111,0,3962133,0.0
cfDNA,r:13669:13713:13804:`000,413,3962133,0.00010423678357086954
cfDNA,r:13669:13713:13804:`001,0,3962133,0.0
cfDNA,r:13669:13713:13804:`010,0,3962133,0.0
cfDNA,r:13669:13713:13804:`011,0,3962133,0.0
cfDNA,r:13669:13713:13804:`100,64,3962133,1.6152915613887772e-05
cfDNA,r:13669:13713:13804:`101,0,3962133,0.0
cfDNA,r:13669:13713:13804:`110,0,3962133,0.0
cfDNA,r:13669:13713:13804:`111,0,3962133,0.0
cfDNA,r:13669:13713:13806:`000,310,3962133,7.82406850047689e-05
cfDNA,r:13669:13713:13806:`001,0,3962133,0.0
cfDNA,r:13669:13713:13806:`010,0,3962133,0.0
cfDNA,r:13669:13713:13806:`011,0,3962133,0.0
cfDNA,r:13669:13713:13806:`100,40,3962133,1.0095572258679858e-05
cfDNA,r:13669:13713:13806:`101,0,3962133,0.0
cfDNA,r:13669:13713:13806:`110,0,3962133,0.0
cfDNA,r:13669:13713:13806:`111,0,3962133,0.0
cfDNA,r:13669:13713:13808:`000,177,3962133,4.467290724465837e-05
cfDNA,r:13669:13713:13808:`001,0,3962133,0.0
cfDNA,r:13669:13713:13808:`010,0,3962133,0.0
cfDNA,r:13669:13713:13808:`011,0,3962133,0.0
cfDNA,r:13669:13713:13808:`100,0,3962133,0.0
cfDNA,r:13669:13713:13808:`101,0,3962133,0.0
cfDNA,r:13669:13713:13808:`110,0,3962133,0.0
cfDNA,r:13669:13713:13808:`111,0,3962133,0.0
cfDNA,r:13669:13713:13811:`000,110,3962133,2.7762823711369607e-05
cfDNA,r:13669:13713:13811:`001,0,3962133,0.0
cfDNA,r:13669:13713:13811:`010,0,3962133,0.0
cfDNA,r:13669:13713:13811:`011,0,3962133,0.0
cfDNA,r:13669:13713:13811:`100,0,3962133,0.0
cfDNA,r:13669:13713:13811:`101,0,3962133,0.0
cfDNA,r:13669:13713:13811:`110,0,3962133,0.0
cfDNA,r:13669:13713:13811:`111,0,3962133,0.0
cfDNA,r:13669:13718:13724:`000,3864,3962133,0.0009752322801884742
cfDNA,r:13669:13718:13724:`001,13,3962133,3.2810609840709536e-06
cfDNA,r:13669:13718:13724:`010,88,3962133,2.2210258969095685e-05
cfDNA,r:13669:13718:13724:`011,0,3962133,0.0
cfDNA,r:13669:13718:13724:`100,135,3962133,3.407255637304452e-05
